587,09.08.2000,9,8,2000,33,August,1
588,10.08.2000,10,8,2000,33,August,1
589,11.08.2000,11,8,2000,33,August,1
590,12.08.2000,12,8,2000,33,August,1
591,13.08.2000,13,8,2000,34,August,1
592,14.08.2000,14,8,2000,34,August,1
593,15.08.2000,15,8,2000,34,August,1
594,16.08.2000,16,8,2000,34,August,1
595,17.08.2000,17,8,2000,34,August,1
596,18.08.2000,18,8,2000,34,August,1
597,19.08.2000,19,8,2000,34,August,1
598,20.08.2000,20,8,2000,35,August,1
599,21.08.2000,21,8,2000,35,August,1
600,22.08.2000,22,8,2000,35,August,1
